SYSTEM,WATERWAY,SITE,TRANSECT,SUB_TRANS,METRES,SPECIES,ORIGIN,HITS,HEIGHT,DATE,SURVEY,EXCLOSURE,NOTES
WGippsland,Macalister,Forsyth,5,D,3,Dactylis glomerata,exotic,3,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,5,D,3,Melaleuca ericifolia,#N/A,17,1_5,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,W,-1,Water,ground,40,0_1m,20/07/2018,1,0,Phragmites or Phalaris arundinacea
WGippsland,Macalister,Forsyth,4,W,-1,Phragmites australis,#N/A,6,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,A,0,Bare,ground,8,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,A,0,Litter,ground,32,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,A,0,Cynodon dactylon var. dactylon,exotic,12,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,A,0,Juncus amabilis,native,2,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,A,0,Symphyotrichum subulatum,exotic,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,A,0,Phragmites australis,#N/A,28,0_1m,20/07/2018,1,0,Phragmites or Phalaris arundinacea
WGippsland,Macalister,Forsyth,4,B,1,Bare,ground,5,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,B,1,Litter,ground,35,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,B,1,Cyperus eragrostis,exotic,2,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,B,1,Phragmites australis,#N/A,31,0_1m,20/07/2018,1,0,Phragmites or Phalaris arundinacea
WGippsland,Macalister,Forsyth,4,B,1,Cynodon dactylon var. dactylon,exotic,27,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,B,1,Rumex spp.,#N/A,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,B,1,Tradescantia fluminensis,#N/A,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,B,1,Symphyotrichum subulatum,exotic,2,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,C,2,Bare,ground,2,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,C,2,Litter,ground,38,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,C,2,Phragmites australis,#N/A,16,0_1m,20/07/2018,1,0,Phragmites or Phalaris arundinacea
WGippsland,Macalister,Forsyth,4,C,2,Verbena officinalis s.l.,exotic,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,C,2,Cyperus eragrostis,exotic,5,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,C,2,Sonchus spp.,#N/A,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,C,2,Eucalyptus camaldulensis subsp. camaldulensis,native,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,C,2,Melicytus dentatus s.l.,native,18,1_5,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,D,3,Bare,ground,2,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,D,3,Litter,ground,38,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,D,3,Cyperus eragrostis,exotic,3,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,D,3,Juncus amabilis,native,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,D,3,Tradescantia fluminensis,#N/A,14,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,D,3,Cynodon dactylon var. dactylon,exotic,6,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,4,D,3,Phragmites australis,#N/A,2,0_1m,20/07/2018,1,0,Phragmites or Phalaris arundinacea
WGippsland,Macalister,Forsyth,4,D,3,Melicytus dentatus s.l.,native,22,1_5,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,W,-1,Water,ground,40,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,A,0,Bare,ground,32,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,A,0,Litter,ground,8,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,A,0,Phragmites australis,#N/A,5,0_1m,20/07/2018,1,0,Phragmites or Phalaris arundinacea
WGippsland,Macalister,Forsyth,3,A,0,Persicaria subsessilis,native,11,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,A,0,Alternanthera denticulata,native,2,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,A,0,Cyperus eragrostis,exotic,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,B,1,Bare,ground,6,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,B,1,Litter,ground,34,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,B,1,Alternanthera denticulata,native,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,B,1,Cynodon dactylon var. dactylon,exotic,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,B,1,Phragmites australis,#N/A,19,0_1m,20/07/2018,1,0,Phragmites or Phalaris arundinacea
WGippsland,Macalister,Forsyth,3,C,2,Bare,ground,2,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,C,2,Litter,ground,38,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,C,2,Phragmites australis,#N/A,4,0_1m,20/07/2018,1,0,Phragmites or Phalaris arundinacea
WGippsland,Macalister,Forsyth,3,C,2,Tradescantia fluminensis,#N/A,3,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,C,2,Cynodon dactylon var. dactylon,exotic,10,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,C,2,Cyperus eragrostis,exotic,3,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,C,2,Melicytus dentatus s.l.,native,9,1_5,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,D,3,Bare,ground,6,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,D,3,Litter,ground,34,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,D,3,Tradescantia fluminensis,#N/A,18,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,D,3,Cyperus eragrostis,exotic,2,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,3,D,3,Melicytus dentatus s.l.,native,25,1_5,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,2,W,-1,Water,ground,38,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,2,W,-1,Log,ground,2,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,2,W,-1,Cyperus eragrostis,exotic,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,2,A,0,Bare,ground,15,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,2,A,0,Phalaris arundinacea,exotic,40,0_1m,20/07/2018,1,0,Called Phragmites in earlier transects but then identified as Phalaris (aquatica??)
WGippsland,Macalister,Forsyth,2,A,0,Litter,ground,25,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,2,B,1,Bare,ground,5,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,2,B,1,Litter,ground,35,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,2,B,1,Phalaris arundinacea,exotic,40,0_1m,20/07/2018,1,0,Called Phragmites in earlier transects but then identified as Phalaris (aquatica??)
WGippsland,Macalister,Forsyth,2,B,1,Persicaria subsessilis,native,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,2,C,2,Bare,ground,10,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,2,C,2,Litter,ground,30,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,2,C,2,Phalaris arundinacea,exotic,40,0_1m,20/07/2018,1,0,Called Phragmites in earlier transects but then identified as Phalaris (aquatica??)
WGippsland,Macalister,Forsyth,2,D,3,Bare,ground,5,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,2,D,3,Litter,ground,35,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,2,D,3,Phalaris arundinacea,exotic,36,0_1m,20/07/2018,1,0,Called Phragmites in earlier transects but then identified as Phalaris (aquatica??)
WGippsland,Macalister,Forsyth,2,D,3,Cynodon dactylon var. dactylon,exotic,3,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,W,-1,Water,ground,40,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,W,-1,Phalaris arundinacea,exotic,5,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,A,0,Bare,ground,8,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,A,0,Litter,ground,32,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,A,0,Symphyotrichum subulatum,exotic,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,A,0,Paspalum distichum,exotic,16,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,A,0,Phalaris arundinacea,exotic,21,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,A,0,Cyperus eragrostis,exotic,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,B,1,Bare,ground,2,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,B,1,Litter,ground,38,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,B,1,Salix spp.,exotic,1,1_5m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,B,1,Persicaria praetermissa,native,8,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,B,1,Phalaris arundinacea,exotic,37,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,B,1,Cynodon dactylon var. dactylon,exotic,2,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,C,2,Litter,ground,40,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,C,2,Phalaris arundinacea,exotic,39,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,C,2,Cynodon dactylon var. dactylon,exotic,2,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,C,2,Bare,ground,0,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,D,3,Bare,ground,5,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,D,3,Phalaris arundinacea,exotic,40,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,1,D,3,Litter,ground,35,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,W,-1,Water,ground,40,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,W,-1,Phalaris arundinacea,exotic,2,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,A,0,Acacia dealbata,native,5,1_5,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,A,0,Bare,ground,7,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,A,0,Cynodon dactylon var. dactylon,exotic,26,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,A,0,Phalaris arundinacea,exotic,19,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,A,0,Persicaria subsessilis,native,3,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,A,0,Litter,ground,33,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,B,1,Bare,ground,12,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,B,1,Litter,ground,28,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,B,1,Phalaris arundinacea,exotic,10,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,B,1,Acacia dealbata,native,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,B,1,Tradescantia fluminensis,#N/A,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,B,1,Melicytus dentatus s.l.,native,7,1_5,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,B,1,Cynodon dactylon var. dactylon,exotic,29,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,B,1,Acacia dealbata,native,9,1_5,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,C,2,Bare,ground,11,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,C,2,Litter,ground,29,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,C,2,Cynodon dactylon var. dactylon,exotic,16,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,C,2,Phalaris arundinacea,exotic,7,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,C,2,Tradescantia fluminensis,#N/A,6,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,C,2,Setaria spp.,#N/A,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,C,2,Cyperus eragrostis,exotic,6,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,C,2,Paspalum distichum,exotic,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,C,2,Hypochaeris radicata,exotic,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,C,2,Melicytus dentatus s.l.,native,15,1_5,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,C,2,Acacia dealbata,native,4,1_5,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,D,3,Tree,ground,5,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,D,3,Bare,ground,11,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,D,3,Litter,ground,24,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,D,3,Tradescantia fluminensis,#N/A,26,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,D,3,Cynodon dactylon var. dactylon,exotic,3,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,D,3,Cyperus eragrostis,exotic,4,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,D,3,Acacia dealbata,native,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,D,3,Microlaena stipoides var. stipoides,native,4,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,D,3,Phalaris arundinacea,exotic,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,D,3,Bromus catharticus,exotic,2,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,D,3,Melicytus dentatus s.l.,native,32,1_5,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,6,D,3,Acacia dealbata,native,3,1_5,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,7,W,-1,Water,ground,40,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,7,W,-1,Phalaris arundinacea,exotic,6,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,7,A,0,Bare,ground,10,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,7,A,0,Litter,ground,30,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,7,A,0,Phalaris arundinacea,exotic,40,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,7,B,1,Bare,ground,15,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,7,B,1,Litter,ground,25,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,7,B,1,Cyperus eragrostis,exotic,2,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,7,B,1,Symphyotrichum subulatum,exotic,2,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,7,B,1,Cynodon dactylon var. dactylon,exotic,3,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,7,B,1,Phalaris arundinacea,exotic,38,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,7,C,2,Bare,ground,18,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,7,C,2,Litter,ground,22,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,7,C,2,Eucalyptus spp.,#N/A,3,1_5,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,7,C,2,Cyperus eragrostis,exotic,4,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,7,C,2,Symphyotrichum subulatum,exotic,6,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,7,C,2,Brassicaceae spp.,#N/A,2,0_1m,20/07/2018,1,0,LV: book says Brassica dissected
WGippsland,Macalister,Forsyth,7,C,2,Cynodon dactylon var. dactylon,exotic,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,7,C,2,Lythrum hyssopifolia,native,1,0_1m,20/07/2018,1,0,
WGippsland,Macalister,Forsyth,7,C,2,Phalaris arundinacea,exotic,23,0_1m,20/07/2018,1,0,
WGippsland,Thomson,Cowwarr,2,W,-1,Schoenoplectus tabernaemontani,native,30,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,W,-1,Water,ground,40,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,A,0,Water,ground,18,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,A,0,Litter,ground,3,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,A,0,Bare,ground,19,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,A,0,Schoenoplectus tabernaemontani,native,11,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,A,0,Leersia oryzoides,exotic,3,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,A,0,Persicaria hydropiper,native,2,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,B,1,Bare,ground,36,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,B,1,Litter,ground,4,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,B,1,Lolium spp.,#N/A,6,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,B,1,Leersia oryzoides,exotic,21,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,B,1,Persicaria hydropiper,native,16,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,B,1,Microlaena stipoides var. stipoides,native,11,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,B,1,Conium maculatum,exotic,3,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,B,1,Cirsium vulgare,exotic,1,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,B,1,Ranunculus repens,exotic,1,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,B,1,Persicaria praetermissa,native,5,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,B,1,Rumex crispus,exotic,1,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,B,1,Persicaria decipiens,native,1,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,C,2,Bare,ground,34,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,C,2,Litter,ground,6,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,C,2,Holcus lanatus,exotic,11,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,C,2,Ranunculus repens,exotic,25,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,C,2,Vinca major,exotic,18,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,C,2,Rumex crispus,exotic,3,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,C,2,Dactylis glomerata,exotic,12,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,C,2,Microlaena stipoides var. stipoides,native,3,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,D,3,Bare,ground,5,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,D,3,Litter,ground,35,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,D,3,Vinca major,exotic,35,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,D,3,Dactylis glomerata,exotic,16,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,D,3,Holcus lanatus,exotic,3,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,D,3,Conium maculatum,exotic,6,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,D,3,Ranunculus repens,exotic,3,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,E,4,Litter,ground,37,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,E,4,Bare,ground,3,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,E,4,Vinca major,exotic,38,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,E,4,Holcus lanatus,exotic,2,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,2,E,4,Dactylis glomerata,exotic,3,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,W,-1,Bare,ground,3,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,W,-1,Water,ground,37,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,W,-1,Schoenoplectus tabernaemontani,native,4,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,A,0,Water,ground,7,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,A,0,Litter,ground,10,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,A,0,Bare,ground,23,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,A,0,Ranunculus repens,exotic,1,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,A,0,Leersia oryzoides,exotic,30,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,B,1,Bare,ground,15,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,B,1,Litter,ground,25,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,B,1,Persicaria hydropiper,native,5,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,B,1,Ranunculus repens,exotic,11,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,B,1,Rumex crispus,exotic,9,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,B,1,Lolium spp.,#N/A,5,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,B,1,Vinca major,exotic,3,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,B,1,Leersia oryzoides,exotic,7,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,B,1,Conium maculatum,exotic,1,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,C,2,Bare,ground,NA,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,C,2,Litter,ground,NA,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,C,2,Ranunculus repens,exotic,30,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,C,2,Euphorbia lathyris,exotic,2,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,C,2,Holcus lanatus,exotic,5,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,C,2,Dactylis glomerata,exotic,13,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,C,2,Phalaris aquatica,exotic,4,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,C,2,Galium aparine,exotic,3,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,D,3,Bare,ground,1,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,D,3,Litter,ground,39,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,D,3,Dactylis glomerata,exotic,17,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,D,3,Galium aparine,exotic,18,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,D,3,Ranunculus repens,exotic,15,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,D,3,Cardamine spp.,#N/A,1,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,D,3,Phalaris aquatica,exotic,18,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,D,3,Euphorbia lathyris,exotic,16,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,4,D,3,Vinca major,exotic,8,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,1,W,-1,Water,ground,40,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,1,W,-1,Salix spp.,exotic,5,1_5,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,1,A,0,Bare,ground,3,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,1,A,0,Litter,ground,37,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,1,A,0,Salix spp.,exotic,4,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,1,A,0,Paspalum distichum,exotic,1,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,1,A,0,Rubus anglocandicans,#N/A,13,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,1,A,0,Ranunculus repens,exotic,10,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,1,A,0,Persicaria praetermissa,native,20,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,1,A,0,Vinca major,exotic,2,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,1,A,0,Cynodon dactylon var. dactylon,exotic,10,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,1,A,0,Monocot grass,#N/A,28,0_1m,24/10/2018,2,0,"LV: Book said ERECT RHIZOMATOUS, I have updated to Monocot grass"
WGippsland,Thomson,Cowwarr,1,B,1,Bare,ground,1,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,1,B,1,Litter,ground,39,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,1,B,1,Rubus anglocandicans,#N/A,5,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,1,B,1,Ranunculus repens,exotic,24,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,1,B,1,Vinca major,exotic,10,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,1,B,1,Microlaena stipoides var. stipoides,native,18,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,1,B,1,Cynodon dactylon var. dactylon,exotic,23,0_1m,24/10/2018,2,0,
WGippsland,Thomson,Cowwarr,1,B,1,Paspalum distichum,exotic,1,0_1m,24/10/2018,2,0,
