SYSTEM,WATERWAY,SITE,TRANSECT,SUB_TRANS,METRES,SPECIES,ORIGIN,HITS,HEIGHT,DATE,SURVEY,EXCLOSURE,NOTES
Glenelg,Wannon,Wannon,2,F,5,Bare,ground,0,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,2,F,5,Litter,ground,40,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,2,F,5,Poa labillardierei var. labillardierei,native,19,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,2,F,5,Lomandra longifolia,#N/A,4,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,2,F,5,Acacia verticillata,#N/A,1,1_5,26/09/2018,1,0,
Glenelg,Wannon,Wannon,2,F,5,Senecio biserratus,#N/A,4,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,2,F,5,Anthoxanthum odoratum,exotic,24,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,2,F,5,Hypochaeris radicata,exotic,13,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,2,F,5,Erigeron bonariensis,#N/A,1,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,2,F,5,Gladiolus undulatus,#N/A,1,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,W,-1,Water,ground,40,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,W,-1,Phragmites australis,native,18,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,W,-1,Cycnogeton procerum,#N/A,2,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,A,0,Bare,ground,35,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,A,0,Water,ground,0,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,A,0,Phragmites australis,native,33,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,A,0,Litter,ground,5,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,A,0,Alternanthera denticulata,native,3,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,A,0,Glyceria australis,#N/A,11,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,A,0,Isolepis inundata,native,3,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,B,1,Bare,ground,7,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,B,1,Litter,ground,33,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,B,1,Phragmites australis,native,4,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,B,1,Carex gaudichaudiana,native,9,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,B,1,Isolepis inundata,native,6,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,B,1,Cycnogeton procerum,#N/A,2,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,B,1,Glyceria australis,#N/A,1,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,B,1,Senecio biserratus,#N/A,1,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,C,2,Bare,ground,1,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,C,2,Litter,ground,39,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,C,2,Poa labillardierei var. labillardierei,native,15,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,C,2,Senecio biserratus,#N/A,2,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,C,2,Carex appressa,native,20,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,C,2,Phragmites australis,native,10,0_1m,26/09/2018,1,0,
Glenelg,Wannon,Wannon,1,C,2,Senecio minimus,#N/A,7,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,W,-1,Water,ground,40,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,W,-1,Cycnogeton procerum,#N/A,27,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,A,0,Litter,ground,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,A,0,Bare,ground,35,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,A,0,Poa labillardierei var. labillardierei,native,23,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,A,0,Cycnogeton procerum,#N/A,17,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,A,0,Log,ground,3,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,A,0,Lachnagrostis filiformis s.l.,native,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,A,0,Alternanthera denticulata,native,4,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,A,0,Crassula helmsii,native,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,B,1,Bare,ground,35,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,B,1,Litter,ground,5,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,B,1,Poa labillardierei var. labillardierei,native,10,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,B,1,Cycnogeton procerum,#N/A,13,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,B,1,Rumex crispus,exotic,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,B,1,Symphyotrichum subulatum,#N/A,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,B,1,Crassula helmsii,native,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,B,1,Glyceria australis,#N/A,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,C,2,Bare,ground,3,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,C,2,Litter,ground,37,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,C,2,Poa labillardierei var. labillardierei,native,38,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,C,2,Symphyotrichum subulatum,#N/A,3,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,C,2,Cycnogeton procerum,#N/A,7,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,D,3,Bare,ground,0,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,D,3,Litter,ground,40,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,D,3,Poa labillardierei var. labillardierei,native,32,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,D,3,Symphyotrichum subulatum,#N/A,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,D,3,Carex appressa,native,4,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,D,3,Plantago lanceolata,exotic,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,E,4,Bare,ground,0,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,E,4,Litter,ground,40,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,E,4,Poa labillardierei var. labillardierei,native,33,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,E,4,Carex appressa,native,4,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,E,4,Symphyotrichum subulatum,#N/A,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,1,E,4,Rumex crispus,exotic,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,W,-1,Water,ground,0,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,W,-1,Cycnogeton procerum,#N/A,14,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,W,-1,Litter,ground,0,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,W,-1,Bare,ground,40,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,W,-1,Alternanthera denticulata,native,7,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,W,-1,Glyceria australis,#N/A,4,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,A,0,Bare,ground,38,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,A,0,Litter,ground,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,A,0,Poa labillardierei var. labillardierei,native,17,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,A,0,Cycnogeton procerum,#N/A,16,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,A,0,Symphyotrichum subulatum,#N/A,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,A,0,Glyceria australis,#N/A,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,A,0,Rumex crispus,exotic,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,B,1,Bare,ground,32,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,B,1,Litter,ground,8,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,B,1,Poa labillardierei var. labillardierei,native,24,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,B,1,Cycnogeton procerum,#N/A,4,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,B,1,Rumex crispus,exotic,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,B,1,Glyceria australis,#N/A,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,C,2,Bare,ground,3,0_1m,26/09/2018,1,0,"LV: Chris to check ground layer sum, this is what was written in book as a number '3'"
Glenelg,Glenelg,Dergholm,2,C,2,Litter,ground,3,0_1m,26/09/2018,1,0,"LV: Chris to check ground layer sum, this is what was written in book as a number '3'"
Glenelg,Glenelg,Dergholm,2,C,2,Poa labillardierei var. labillardierei,native,25,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,C,2,Rumex crispus,exotic,16,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,C,2,Mentha australis,#N/A,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,C,2,Crassula helmsii,native,4,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,C,2,Symphyotrichum subulatum,#N/A,5,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,C,2,Plantago lanceolata,exotic,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,C,2,Acaena novae-zelandiae,native,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,C,2,Senecio biserratus,#N/A,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,D,3,Bare,ground,20,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,D,3,Litter,ground,20,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,D,3,Rosa ? rubiginosa,#N/A,6,0_1m,26/09/2018,1,0,"LV: chris to double check, this is how it is written in book"
Glenelg,Glenelg,Dergholm,2,D,3,Poa labillardierei var. labillardierei,native,9,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,D,3,Phalaris aquatica,exotic,15,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,D,3,Acaena novae-zelandiae,native,7,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,D,3,Mentha australis,#N/A,11,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,D,3,Carex appressa,native,3,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,D,3,Oxalis corniculata,#N/A,3,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,D,3,Senecio biserratus,#N/A,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,D,3,Atriplex prostrata,#N/A,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,D,3,Lachnagrostis filiformis s.l.,native,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,D,3,Rosa ? rubiginosa,#N/A,18,0_1m,26/09/2018,1,0,"LV: chris to double check, this is how it is written in book"
Glenelg,Glenelg,Dergholm,2,D,3,Rumex crispus,exotic,4,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,2,D,3,Plantago lanceolata,exotic,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,W,-1,Water,ground,40,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,W,-1,Cycnogeton procerum,#N/A,15,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,A,0,Bare,ground,28,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,A,0,Litter,ground,12,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,A,0,Cycnogeton procerum,#N/A,11,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,A,0,Poa labillardierei var. labillardierei,native,25,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,A,0,Alternanthera denticulata,native,18,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,A,0,Paspalum distichum,exotic,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,B,1,Bare,ground,22,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,B,1,Litter,ground,18,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,B,1,Poa labillardierei var. labillardierei,native,32,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,B,1,Cycnogeton procerum,#N/A,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,C,2,Litter,ground,38,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,C,2,Bare,ground,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,C,2,Poa labillardierei var. labillardierei,native,37,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,C,2,Rumex crispus,exotic,6,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,C,2,Plantago major,exotic,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,C,2,Carex appressa,native,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,C,2,Symphyotrichum subulatum,#N/A,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,C,2,Euchiton involucratus s.l.,native,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,C,2,Mentha australis,#N/A,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,3,C,2,Lobelia ? beaugleholei,#N/A,1,0_1m,26/09/2018,1,0,"LV: Chris to double check, this is how it is written in book"
Glenelg,Glenelg,Dergholm,5,W,-1,Water,ground,37,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,W,-1,Cycnogeton procerum,#N/A,4,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,W,-1,Bare,ground,3,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,W,-1,Lilaeopsis polyantha,#N/A,7,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,W,-1,Crassula helmsii,native,6,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,A,0,Bare,ground,40,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,A,0,Litter,ground,0,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,A,0,Isolepis spp.,#N/A,12,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,A,0,Cycnogeton procerum,#N/A,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,A,0,Poa labillardierei var. labillardierei,native,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,A,0,Goodenia humilis,native,7,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,A,0,Juncus amabilis,native,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,B,1,Bare,ground,37,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,B,1,Litter,ground,3,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,B,1,Poa labillardierei var. labillardierei,native,24,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,B,1,Goodenia humilis,native,3,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,B,1,Juncus amabilis,native,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,B,1,Isolepis spp.,#N/A,7,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,C,2,Bare,ground,34,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,C,2,Litter,ground,5,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,C,2,Poa labillardierei var. labillardierei,native,22,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,C,2,Euchiton involucratus s.l.,native,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,C,2,Tree Root,ground,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,C,2,Symphyotrichum subulatum,#N/A,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,C,2,Alternanthera denticulata,native,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,C,2,Lachnagrostis filiformis s.l.,native,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,D,3,Bare,ground,29,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,D,3,Litter,ground,10,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,D,3,Poa labillardierei var. labillardierei,native,32,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,D,3,Log,ground,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,D,3,Senecio biserratus,#N/A,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,5,D,3,Plantago lanceolata,exotic,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,W,-1,Water,ground,40,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,W,-1,Cycnogeton procerum,#N/A,32,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,A,0,Bare,ground,40,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,A,0,Litter,ground,0,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,A,0,Poa labillardierei var. labillardierei,native,4,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,A,0,Cycnogeton procerum,#N/A,19,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,A,0,Glyceria australis,#N/A,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,A,0,Crassula helmsii,native,3,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,A,0,Alternanthera denticulata,native,3,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,A,0,Symphyotrichum subulatum,#N/A,3,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,A,0,Carex appressa,native,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,B,1,Bare,ground,31,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,B,1,Litter,ground,9,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,B,1,Poa labillardierei var. labillardierei,native,40,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,B,1,Symphyotrichum subulatum,#N/A,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,B,1,Cycnogeton procerum,#N/A,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,B,1,Glyceria australis,#N/A,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,C,2,Bare,ground,29,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,C,2,Litter,ground,11,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,C,2,Poa labillardierei var. labillardierei,native,38,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,C,2,Rumex crispus,exotic,5,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,C,2,Acaena novae-zelandiae,native,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,D,3,Bare,ground,27,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,D,3,Litter,ground,13,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,D,3,Poa labillardierei var. labillardierei,native,38,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,D,3,Senecio biserratus,#N/A,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,D,3,Acaena novae-zelandiae,native,7,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,D,3,Carex appressa,native,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,D,3,Symphyotrichum subulatum,#N/A,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,D,3,Plantago lanceolata,exotic,5,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,6,D,3,Rumex crispus,exotic,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,W,-1,Water,ground,40,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,W,-1,Cycnogeton procerum,#N/A,31,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,W,-1,Juncus amabilis,native,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,W,-1,Phragmites australis,native,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,A,0,Bare,ground,39,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,A,0,Litter,ground,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,A,0,Juncus amabilis,native,11,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,A,0,Poa labillardierei var. labillardierei,native,12,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,A,0,Crassula helmsii,native,6,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,A,0,?Agrostis stolonifera,#N/A,17,0_1m,26/09/2018,1,0,"LV: Chris to double check, this is how it is written in book"
Glenelg,Glenelg,Dergholm,7,A,0,Alternanthera denticulata,native,3,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,A,0,Cycnogeton procerum,#N/A,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,B,1,Bare,ground,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,B,1,Litter,ground,31,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,B,1,Eucalyptus camaldulensis subsp. camaldulensis,native,3,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,B,1,Eucalyptus camaldulensis subsp. camaldulensis,native,7,1_5,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,B,1,Poa labillardierei var. labillardierei,native,16,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,B,1,Juncus amabilis,native,3,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,B,1,Rumex crispus,exotic,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,B,1,Plantago lanceolata,exotic,3,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,B,1,Oxalis corniculata,#N/A,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,B,1,Acaena novae-zelandiae,native,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,B,1,?Agrostis stolonifera,#N/A,9,0_1m,26/09/2018,1,0,"LV: Chris to double check, this is how it is written in book"
Glenelg,Glenelg,Dergholm,7,B,1,Euchiton involucratus s.l.,native,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,B,1,Lachnagrostis filiformis s.l.,native,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,B,1,Moss/Lichen,ground,7,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,B,1,Crassula helmsii,native,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,B,1,Rytidosperma spp.,native,4,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,B,1,Wahlenbergia spp.,native,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,C,2,Bare,ground,23,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,C,2,Litter,ground,5,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,C,2,Acaena novae-zelandiae,native,9,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,C,2,Lolium spp.,#N/A,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,C,2,Plantago lanceolata,exotic,12,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,C,2,Carex appressa,native,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,C,2,Hypochaeris radicata,exotic,8,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,C,2,Anthoxanthum odoratum,exotic,11,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,C,2,Moss/Lichen,ground,12,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,C,2,Juncus subsecundus,native,3,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,C,2,Acetosella vulgaris,exotic,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,C,2,Poa labillardierei var. labillardierei,native,3,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,C,2,Wahlenbergia spp.,native,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,C,2,Eucalyptus camaldulensis subsp. camaldulensis,native,2,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,D,3,Bare,ground,30,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,D,3,Litter,ground,6,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,D,3,Eucalyptus camaldulensis subsp. camaldulensis,native,1,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,D,3,Plantago lanceolata,exotic,4,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,D,3,Anthoxanthum odoratum,exotic,32,0_1m,26/09/2018,1,0,
Glenelg,Glenelg,Dergholm,7,D,3,Euchiton involucratus s.l.,native,7,0_1m,26/09/2018,1,0,
