SYSTEM,WATERWAY,SITE,TRANSECT,SUB_TRANS,METRES,SPECIES,ORIGIN,HITS,HEIGHT,DATE,SURVEY,EXCLOSURE,NOTES
Wimmera,Burnt,Peuckers Road,4,A,0,Acacia pycnantha,native,36,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Bare,ground,6,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Eragrostis brownii,native,2,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Gladiolus undulatus,exotic,3,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Holcus lanatus,exotic,25,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Juncus planifolius,native,1,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Litter,ground,34,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Microlaena stipoides var. stipoides,native,2,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Romulea rosea,exotic,4,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Bare,ground,28,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Carex tereticaulis,native,5,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Carex tereticaulis,native,36,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Cyperus gunnii subsp. gunnii,native,4,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Euchiton involucratus s.l.,native,2,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Juncus amabilis,native,25,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Juncus articulatus subsp. articulatus,exotic,12,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Juncus amabilis,native,16,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Litter,ground,12,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Lythrum hyssopifolia,native,2,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Phalaris aquatica,exotic,2,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,4,A,0,Water,ground,40,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,4,B,1,Acacia pycnantha,native,39,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,B,1,Asparagus asparagoides,exotic,1,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,B,1,Ehrharta calycina,exotic,5,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,B,1,Exotic Grass,exotic,1,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,B,1,Gladiolus undulatus,exotic,2,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,B,1,Holcus lanatus,exotic,7,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,B,1,Juncus subsecundus,native,1,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,B,1,Romulea rosea,exotic,17,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,B,1,Bare,ground,3,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,4,B,1,Bare,ground,3,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,4,B,1,Carex tereticaulis,native,2,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,4,B,1,Carex tereticaulis,native,29,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,4,B,1,Juncus amabilis,native,3,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,4,B,1,Juncus amabilis,native,1,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,4,B,1,Litter,ground,37,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,4,B,1,Litter,ground,37,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,4,B,1,Lolium rigidum,exotic,5,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,4,B,1,Phalaris aquatica,exotic,24,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,4,C,2,Bare,ground,2,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,C,2,Briza maxima,exotic,3,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,C,2,Ehrharta calycina,exotic,18,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,C,2,Exotic Grass,exotic,1,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,C,2,Hypochaeris radicata,exotic,2,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,C,2,Lepidosperma filiforme,native,3,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,C,2,Litter,ground,38,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,C,2,Romulea rosea,exotic,14,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,4,C,2,Bare,ground,0,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,4,C,2,Litter,ground,40,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,4,C,2,Litter,ground,40,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,4,C,2,Phalaris aquatica,exotic,31,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,W,-1,Lachnagrostis filiformis s.l.,native,1,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,W,-1,Water,ground,40,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,W,-1,Bare,ground,4,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,W,-1,Carex tereticaulis,native,14,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,5,W,-1,Litter,ground,36,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,W,-1,Water,ground,0,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,W,-1,Water,ground,40,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,5,A,0,Bare,ground,34,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,A,0,Crassula decumbens var. decumbens,native,1,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,A,0,Gladiolus undulatus,exotic,2,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,A,0,Hypochaeris radicata,exotic,1,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,A,0,Lachnagrostis filiformis s.l.,native,1,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,A,0,Litter,ground,6,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,A,0,Romulea rosea,exotic,26,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,A,0,Rytidosperma spp.,native,3,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,A,0,Bare,ground,0,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,A,0,Carex tereticaulis,native,9,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,A,0,Carex tereticaulis,native,31,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,5,A,0,Cyperus eragrostis,exotic,1,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,A,0,Juncus amabilis,native,10,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,5,A,0,Juncus amabilis,native,2,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,A,0,Litter,ground,40,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,A,0,Litter,ground,12,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,5,A,0,Water,ground,28,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Acaena echinata,native,2,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Bare,ground,29,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Exotic Grass,exotic,7,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Gladiolus undulatus,exotic,1,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Haloragis heterophylla,native,1,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Holcus lanatus,exotic,3,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Litter,ground,11,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Phalaris aquatica,exotic,1,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Romulea rosea,exotic,26,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Rytidosperma spp.,native,8,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Schoenus apogon,native,2,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Bare,ground,0,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,B,1,carex inversa,native,1,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Carex tereticaulis,native,34,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Carex tereticaulis,native,3,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Cyperus eragrostis,exotic,3,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Juncus amabilis,native,7,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Juncus amabilis,native,6,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Litter,ground,40,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Litter,ground,40,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,5,B,1,Melaleuca decussata,native,4,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,5,C,2,Bare,ground,31,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,C,2,Ehrharta calycina,exotic,3,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,C,2,Exotic Grass,exotic,13,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,C,2,Holcus lanatus,exotic,2,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,C,2,Hypochaeris radicata,exotic,1,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,C,2,Litter,ground,8,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,C,2,Romulea rosea,exotic,14,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,C,2,Rytidosperma spp.,native,5,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,C,2,Tree Root,ground,1,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,C,2,Bare,ground,0,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,C,2,Bare,ground,1,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,5,C,2,Carex tereticaulis,native,40,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,C,2,Carex tereticaulis,native,6,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,5,C,2,Litter,ground,40,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,C,2,Litter,ground,39,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,5,C,2,Melaleuca decussata,native,10,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,C,2,Rumex brownii,native,5,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,C,2,Rytidosperma spp.,native,3,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Acaena echinata,native,2,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Arthropodium fimbriatum,native,12,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Asperula conferta,native,2,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Bare,ground,4,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Exotic Grass,exotic,5,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Holcus lanatus,exotic,2,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Hypochaeris radicata,exotic,1,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Litter,ground,17,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Moss,#N/A,18,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Romulea rosea,exotic,32,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Rytidosperma spp.,native,5,0_1m,9/04/2018,3,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Bare,ground,0,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Carex tereticaulis,native,19,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Cirsium vulgare,exotic,3,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Ehrharta calycina,exotic,3,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Gladiolus undulatus,exotic,2,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Litter,ground,40,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Melaleuca decussata,native,17,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Rumex brownii,native,2,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Senecio quadridentatus,native,1,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Peuckers Road,5,D,3,Sonchus asper s.l.,exotic,3,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,W,-1,Carex tereticaulis,native,15,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,W,-1,Carex tereticaulis,native,10,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,1,W,-1,Cycnogeton procerum,native,1,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,W,-1,Cycnogeton procerum,native,2,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,1,W,-1,Myriophyllum simulans,native,3,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,W,-1,Water,ground,40,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,W,-1,Water,ground,40,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Acaena echinata,native,1,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Bare,ground,3,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Bare ,ground,4,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Carex tereticaulis,native,13,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Carex tereticaulis,native,20,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Ehrharta calycina,exotic,1,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Gladiolus undulatus,exotic,4,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Holcus lanatus,exotic,13,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Holcus lanatus,exotic,13,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Hypochaeris radicata,exotic,5,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Juncus amabilis,native,1,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Juncus procerus,native,3,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Litter,ground,25,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Litter,ground,24,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Microlaena stipoides var. stipoides,native,17,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Paspalum dilatatum,exotic,4,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Paspalum dilatatum,exotic,1,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Tree Root,ground,12,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Tree Root,ground,5,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,1,A,0,Water,ground,7,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,1,B,1,Acaena echinata,native,3,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,B,1,Bare,ground,9,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,B,1,Briza maxima,exotic,2,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,B,1,Ehrharta calycina,exotic,32,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,B,1,Ehrharta calycina,exotic,2,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,1,B,1,Euchiton involucratus s.l.,native,3,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,B,1,Gladiolus undulatus,exotic,2,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,B,1,Holcus lanatus,exotic,15,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,B,1,Holcus lanatus,exotic,1,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,1,B,1,Hypochaeris radicata,exotic,9,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,B,1,Litter,ground,31,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,B,1,Litter,ground,40,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,1,B,1,Microlaena stipoides var. stipoides,native,9,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,B,1,Microlaena stipoides var. stipoides,native,4,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,1,B,1,Rytidosperma spp.,native,1,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,C,2,Acacia provincialis,native,2,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,C,2,Acaena echinata,native,1,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,C,2,Bare,ground,3,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,C,2,Briza maxima,exotic,2,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,C,2,Ehrharta calycina,exotic,35,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,C,2,Ehrharta calycina,exotic,3,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,1,C,2,Hypochaeris radicata,exotic,3,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,C,2,Litter,ground,37,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,C,2,Litter,ground,40,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,1,C,2,Microlaena stipoides var. stipoides,native,2,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,1,C,2,Microlaena stipoides var. stipoides,native,3,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,1,C,2,Rytidosperma spp.,native,2,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Bare,ground,9,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Bare,ground,16,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Cyperus gunnii subsp. gunnii,native,5,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Cyperus gunnii subsp. gunnii,native,4,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Ehrharta calycina,exotic,2,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Ehrharta calycina,exotic,1,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Eragrostis brownii,native,1,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Holcus lanatus,exotic,1,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Juncus amabilis,native,9,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Juncus amabilis,native,9,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Juncus articulatus subsp. articulatus,exotic,4,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Juncus procerus,native,1,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Juncus amabilis,native,6,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Lachnagrostis filiformis s.l.,native,13,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Lachnagrostis filiformis s.l.,native,3,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Litter,ground,31,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Litter,ground,34,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Melaleuca decussata,native,1,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Melaleuca decussata,native,1,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Paspalum dilatatum,exotic,7,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Paspalum dilatatum,exotic,6,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Setaria gracilis var. gracilis,exotic,2,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Water,ground,0,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,W,-1,Water,ground,0,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Acacia paradoxa,native,3,1_5m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Acacia provincialis,native,9,1_5m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Acacia provincialis,native,4,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Agrostis capillaris,exotic,10,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Bare,ground,4,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Bare,ground,3,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Deyeuxia quadriseta,native,1,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Ehrharta calycina,exotic,1,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Ehrharta calycina,exotic,1,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Holcus lanatus,exotic,19,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Holcus lanatus,exotic,1,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Juncus amabilis,native,7,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Juncus amabilis,native,5,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Litter,ground,36,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Litter,ground,37,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Melaleuca decussata,native,1,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Paspalum dilatatum,exotic,15,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Paspalum dilatatum,exotic,17,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Setaria gracilis var. gracilis,exotic,2,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,A,0,Setaria parviflora,exotic,2,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,B,1,Acacia paradoxa,native,1,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,B,1,Acacia provincialis,native,4,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,B,1,Acacia provincialis,native,13,1_5m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,B,1,Acacia provincialis,native,5,0_1m,4/09/2017,1,0,
Wimmera,Burnt,Wonwondah Gauge,2,B,1,Agrostis capillaris,exotic,25,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,B,1,Bare,ground,0,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,B,1,Drosera spp.,native,1,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,B,1,Gladiolus undulatus,exotic,3,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,B,1,Holcus lanatus,exotic,20,0_1m,20/12/2017,2,0,
Wimmera,Burnt,Wonwondah Gauge,2,B,1,Hypochaeris radicata,exotic,2,0_1m,20/12/2017,2,0,
