#Timestamp,Value (m) raw,Interpolation Type
2019-09-09T20:12:00.000+10:00,1.38,102
2019-09-09T20:18:00.000+10:00,1.37,102
2019-09-09T22:24:00.000+10:00,1.37,102
2019-09-09T22:30:00.000+10:00,1.36,102
2019-09-09T22:36:00.000+10:00,1.37,102
2019-09-10T00:00:00.000+10:00,1.37,102
2019-09-10T01:48:00.000+10:00,1.37,102
2019-09-10T01:54:00.000+10:00,1.38,102
2019-09-10T02:00:00.000+10:00,1.38,102
2019-09-10T02:06:00.000+10:00,1.37,102
2019-09-10T02:12:00.000+10:00,1.38,102
2019-09-10T02:24:00.000+10:00,1.38,102
2019-09-10T02:30:00.000+10:00,1.37,102
2019-09-10T02:36:00.000+10:00,1.38,102
2019-09-10T03:42:00.000+10:00,1.38,102
2019-09-10T03:48:00.000+10:00,1.37,102
2019-09-10T03:54:00.000+10:00,1.38,102
2019-09-10T05:00:00.000+10:00,1.38,102
2019-09-10T05:06:00.000+10:00,1.39,102
2019-09-10T05:12:00.000+10:00,1.38,102
2019-09-10T05:18:00.000+10:00,1.38,102
2019-09-10T05:24:00.000+10:00,1.39,102
2019-09-10T05:30:00.000+10:00,1.39,102
2019-09-10T05:36:00.000+10:00,1.38,102
2019-09-10T05:42:00.000+10:00,1.39,102
2019-09-10T05:48:00.000+10:00,1.39,102
2019-09-10T05:54:00.000+10:00,1.38,102
2019-09-10T06:00:00.000+10:00,1.39,102
2019-09-10T07:06:00.000+10:00,1.39,102
2019-09-10T07:12:00.000+10:00,1.38,102
2019-09-10T07:18:00.000+10:00,1.39,102
2019-09-10T10:30:00.000+10:00,1.39,102
2019-09-10T10:36:00.000+10:00,1.38,102
2019-09-10T10:42:00.000+10:00,1.39,102
2019-09-10T10:54:00.000+10:00,1.39,102
2019-09-10T11:00:00.000+10:00,1.38,102
2019-09-10T11:06:00.000+10:00,1.39,102
2019-09-10T11:12:00.000+10:00,1.38,102
2019-09-10T11:18:00.000+10:00,1.38,102
2019-09-10T11:24:00.000+10:00,1.39,102
2019-09-10T11:54:00.000+10:00,1.39,102
2019-09-10T12:00:00.000+10:00,1.38,102
2019-09-10T12:06:00.000+10:00,1.39,102
2019-09-10T12:18:00.000+10:00,1.39,102
2019-09-10T12:24:00.000+10:00,1.38,102
2019-09-10T13:24:00.000+10:00,1.38,102
2019-09-10T13:30:00.000+10:00,1.39,102
2019-09-10T13:36:00.000+10:00,1.38,102
2019-09-10T13:42:00.000+10:00,1.39,102
2019-09-10T13:48:00.000+10:00,1.38,102
2019-09-10T17:54:00.000+10:00,1.38,102
2019-09-10T18:00:00.000+10:00,1.39,102
2019-09-10T18:06:00.000+10:00,1.38,102
2019-09-10T18:42:00.000+10:00,1.38,102
2019-09-10T18:48:00.000+10:00,1.39,102
2019-09-10T18:54:00.000+10:00,1.39,102
2019-09-10T19:00:00.000+10:00,1.38,102
2019-09-10T21:30:00.000+10:00,1.38,102
2019-09-10T21:36:00.000+10:00,1.39,102
2019-09-10T21:42:00.000+10:00,1.38,102
2019-09-10T22:42:00.000+10:00,1.38,102
2019-09-10T22:48:00.000+10:00,1.39,102
2019-09-10T22:54:00.000+10:00,1.38,102
2019-09-10T23:30:00.000+10:00,1.38,102
2019-09-10T23:36:00.000+10:00,1.39,102
2019-09-10T23:42:00.000+10:00,1.38,102
2019-09-11T00:00:00.000+10:00,1.38,102
2019-09-11T00:06:00.000+10:00,1.39,102
2019-09-11T00:12:00.000+10:00,1.38,102
2019-09-11T05:48:00.000+10:00,1.38,102
2019-09-11T05:54:00.000+10:00,1.39,102
2019-09-11T06:00:00.000+10:00,1.38,102
2019-09-11T06:48:00.000+10:00,1.38,102
2019-09-11T06:54:00.000+10:00,1.39,102
2019-09-11T07:00:00.000+10:00,1.38,102
2019-09-11T07:24:00.000+10:00,1.38,102
2019-09-11T07:30:00.000+10:00,1.39,102
2019-09-11T07:36:00.000+10:00,1.38,102
2019-09-11T10:36:00.000+10:00,1.38,102
2019-09-11T10:42:00.000+10:00,1.37,102
2019-09-11T10:48:00.000+10:00,1.38,102
2019-09-11T10:54:00.000+10:00,1.38,102
2019-09-11T11:00:00.000+10:00,1.37,102
2019-09-11T14:48:00.000+10:00,1.37,102
2019-09-11T14:54:00.000+10:00,1.38,102
2019-09-11T15:00:00.000+10:00,1.37,102
2019-09-11T15:18:00.000+10:00,1.37,102
2019-09-11T15:24:00.000+10:00,1.38,102
2019-09-11T15:30:00.000+10:00,1.37,102
2019-09-11T15:54:00.000+10:00,1.37,102
2019-09-11T16:00:00.000+10:00,1.38,102
2019-09-11T16:06:00.000+10:00,1.37,102
2019-09-11T16:18:00.000+10:00,1.37,102
2019-09-11T16:24:00.000+10:00,1.38,102
2019-09-11T16:30:00.000+10:00,1.37,102
2019-09-11T16:36:00.000+10:00,1.37,102
2019-09-11T16:42:00.000+10:00,1.38,102
2019-09-11T16:48:00.000+10:00,1.37,102
2019-09-11T16:54:00.000+10:00,1.37,102
2019-09-11T17:00:00.000+10:00,1.38,102
2019-09-11T17:06:00.000+10:00,1.37,102
2019-09-11T17:42:00.000+10:00,1.37,102
2019-09-11T17:48:00.000+10:00,1.38,102
2019-09-11T17:54:00.000+10:00,1.37,102
2019-09-11T18:00:00.000+10:00,1.38,102
2019-09-11T18:18:00.000+10:00,1.38,102
2019-09-11T18:24:00.000+10:00,1.37,102
2019-09-11T18:30:00.000+10:00,1.38,102
2019-09-11T19:30:00.000+10:00,1.38,102
2019-09-11T19:36:00.000+10:00,1.39,102
2019-09-11T19:42:00.000+10:00,1.38,102
2019-09-12T00:00:00.000+10:00,1.38,102
2019-09-12T06:30:00.000+10:00,1.38,102
2019-09-12T06:36:00.000+10:00,1.39,102
2019-09-12T06:48:00.000+10:00,1.39,102
2019-09-12T06:54:00.000+10:00,1.38,102
2019-09-12T07:30:00.000+10:00,1.38,102
2019-09-12T07:36:00.000+10:00,1.39,102
2019-09-12T07:42:00.000+10:00,1.38,102
2019-09-12T08:06:00.000+10:00,1.38,102
2019-09-12T08:12:00.000+10:00,1.39,102
2019-09-12T08:18:00.000+10:00,1.38,102
2019-09-12T09:18:00.000+10:00,1.38,102
2019-09-12T09:24:00.000+10:00,1.39,102
2019-09-12T09:30:00.000+10:00,1.38,102
2019-09-12T20:36:00.000+10:00,1.38,102
2019-09-12T20:42:00.000+10:00,1.39,102
2019-09-12T20:48:00.000+10:00,1.38,102
2019-09-12T20:54:00.000+10:00,1.39,102
2019-09-12T21:00:00.000+10:00,1.39,102
2019-09-12T21:06:00.000+10:00,1.38,102
2019-09-12T21:12:00.000+10:00,1.39,102
2019-09-12T21:18:00.000+10:00,1.39,102
2019-09-12T21:24:00.000+10:00,1.38,102
2019-09-12T21:36:00.000+10:00,1.38,102
2019-09-12T21:42:00.000+10:00,1.39,102
2019-09-12T21:48:00.000+10:00,1.38,102
2019-09-12T23:42:00.000+10:00,1.38,102
2019-09-12T23:48:00.000+10:00,1.39,102
2019-09-12T23:54:00.000+10:00,1.38,102
2019-09-13T00:00:00.000+10:00,1.38,102
2019-09-13T02:00:00.000+10:00,1.38,102
2019-09-13T02:06:00.000+10:00,1.39,102
2019-09-13T02:12:00.000+10:00,1.38,102
2019-09-13T05:18:00.000+10:00,1.38,102
2019-09-13T05:24:00.000+10:00,1.37,102
2019-09-13T05:30:00.000+10:00,1.38,102
2019-09-13T07:30:00.000+10:00,1.38,102
2019-09-13T07:36:00.000+10:00,1.37,102
2019-09-13T08:06:00.000+10:00,1.37,102
2019-09-13T08:12:00.000+10:00,1.38,102
2019-09-13T08:18:00.000+10:00,1.37,102
2019-09-13T10:24:00.000+10:00,1.37,102
2019-09-13T10:30:00.000+10:00,1.36,102
2019-09-13T13:00:00.000+10:00,1.36,102
2019-09-13T13:06:00.000+10:00,1.35,102
2019-09-13T13:12:00.000+10:00,1.36,102
2019-09-13T13:18:00.000+10:00,1.35,102
2019-09-13T13:30:00.000+10:00,1.35,102
2019-09-13T13:36:00.000+10:00,1.36,102
2019-09-13T14:00:00.000+10:00,1.36,102
2019-09-13T14:06:00.000+10:00,1.37,102
2019-09-13T14:30:00.000+10:00,1.37,102
2019-09-13T14:36:00.000+10:00,1.39,102
2019-09-13T14:48:00.000+10:00,1.39,102
2019-09-13T14:54:00.000+10:00,1.4,102
2019-09-13T15:00:00.000+10:00,1.4,102
2019-09-13T15:06:00.000+10:00,1.41,102
2019-09-13T15:24:00.000+10:00,1.41,102
2019-09-13T15:30:00.000+10:00,1.43,102
2019-09-13T15:48:00.000+10:00,1.43,102
2019-09-13T15:54:00.000+10:00,1.44,102
2019-09-13T16:24:00.000+10:00,1.44,102
2019-09-13T16:30:00.000+10:00,1.45,102
2019-09-13T16:54:00.000+10:00,1.45,102
2019-09-13T17:00:00.000+10:00,1.44,102
2019-09-13T17:06:00.000+10:00,1.45,102
2019-09-13T17:12:00.000+10:00,1.45,102
2019-09-13T17:18:00.000+10:00,1.44,102
2019-09-13T17:36:00.000+10:00,1.44,102
2019-09-13T17:42:00.000+10:00,1.43,102
2019-09-13T17:48:00.000+10:00,1.43,102
2019-09-13T17:54:00.000+10:00,1.44,102
2019-09-13T18:00:00.000+10:00,1.43,102
2019-09-13T18:18:00.000+10:00,1.43,102
2019-09-13T18:24:00.000+10:00,1.42,102
2019-09-13T18:36:00.000+10:00,1.42,102
2019-09-13T18:42:00.000+10:00,1.41,102
2019-09-13T18:54:00.000+10:00,1.41,102
2019-09-13T19:00:00.000+10:00,1.4,102
2019-09-13T19:48:00.000+10:00,1.4,102
2019-09-13T19:54:00.000+10:00,1.38,102
2019-09-13T20:12:00.000+10:00,1.38,102
2019-09-13T20:18:00.000+10:00,1.37,102
2019-09-13T20:42:00.000+10:00,1.37,102
2019-09-13T20:48:00.000+10:00,1.36,102
2019-09-13T21:30:00.000+10:00,1.36,102
2019-09-13T21:36:00.000+10:00,1.34,102
2019-09-13T22:00:00.000+10:00,1.34,102
2019-09-13T22:06:00.000+10:00,1.33,102
2019-09-13T22:30:00.000+10:00,1.33,102
2019-09-13T22:36:00.000+10:00,1.32,102
2019-09-13T23:18:00.000+10:00,1.32,102
2019-09-13T23:24:00.000+10:00,1.31,102
2019-09-13T23:54:00.000+10:00,1.31,102
2019-09-14T00:00:00.000+10:00,1.3,102
2019-09-14T00:54:00.000+10:00,1.3,102
2019-09-14T01:00:00.000+10:00,1.29,102
2019-09-14T01:24:00.000+10:00,1.29,102
2019-09-14T01:30:00.000+10:00,1.28,102
2019-09-14T02:36:00.000+10:00,1.28,102
2019-09-14T02:42:00.000+10:00,1.27,102
2019-09-14T03:36:00.000+10:00,1.27,102
2019-09-14T03:42:00.000+10:00,1.26,102
2019-09-14T03:48:00.000+10:00,1.27,102
2019-09-14T03:54:00.000+10:00,1.27,102
2019-09-14T04:00:00.000+10:00,1.26,102
2019-09-14T04:54:00.000+10:00,1.26,102
2019-09-14T05:00:00.000+10:00,1.25,102
2019-09-14T06:24:00.000+10:00,1.25,102
2019-09-14T06:30:00.000+10:00,1.24,102
2019-09-14T08:24:00.000+10:00,1.24,102
2019-09-14T08:30:00.000+10:00,1.22,102
2019-09-14T09:30:00.000+10:00,1.22,102
2019-09-14T09:36:00.000+10:00,1.21,102
2019-09-14T10:18:00.000+10:00,1.21,102
2019-09-14T10:24:00.000+10:00,1.2,102
2019-09-14T10:54:00.000+10:00,1.2,102
2019-09-14T11:00:00.000+10:00,1.19,102
2019-09-14T11:42:00.000+10:00,1.19,102
2019-09-14T11:48:00.000+10:00,1.18,102
2019-09-14T13:12:00.000+10:00,1.18,102
2019-09-14T13:18:00.000+10:00,1.17,102
2019-09-14T13:24:00.000+10:00,1.17,102
2019-09-14T13:30:00.000+10:00,1.18,102
2019-09-14T14:24:00.000+10:00,1.18,102
2019-09-14T14:30:00.000+10:00,1.17,102
2019-09-14T14:36:00.000+10:00,1.17,102
2019-09-14T14:42:00.000+10:00,1.16,102
2019-09-14T15:30:00.000+10:00,1.16,102
2019-09-14T15:36:00.000+10:00,1.15,102
2019-09-14T15:42:00.000+10:00,1.16,102
2019-09-14T15:48:00.000+10:00,1.15,102
2019-09-14T16:24:00.000+10:00,1.15,102
2019-09-14T16:30:00.000+10:00,1.14,102
2019-09-14T16:36:00.000+10:00,1.15,102
2019-09-14T16:42:00.000+10:00,1.14,102
2019-09-14T17:36:00.000+10:00,1.14,102
2019-09-14T17:42:00.000+10:00,1.13,102
2019-09-14T17:48:00.000+10:00,1.14,102
2019-09-14T17:54:00.000+10:00,1.14,102
2019-09-14T18:00:00.000+10:00,1.13,102
2019-09-14T18:42:00.000+10:00,1.13,102
2019-09-14T18:48:00.000+10:00,1.12,102
2019-09-14T19:54:00.000+10:00,1.12,102
2019-09-14T20:00:00.000+10:00,1.11,102
2019-09-14T21:24:00.000+10:00,1.11,102
2019-09-14T21:30:00.000+10:00,1.1,102
2019-09-14T22:18:00.000+10:00,1.1,102
2019-09-14T22:24:00.000+10:00,1.09,102
2019-09-14T22:30:00.000+10:00,1.1,102
2019-09-14T22:36:00.000+10:00,1.09,102
2019-09-14T23:48:00.000+10:00,1.09,102
2019-09-14T23:54:00.000+10:00,1.08,102
2019-09-15T00:00:00.000+10:00,1.09,102
2019-09-15T01:00:00.000+10:00,1.09,102
2019-09-15T01:06:00.000+10:00,1.08,102
2019-09-15T02:24:00.000+10:00,1.08,102
2019-09-15T02:30:00.000+10:00,1.06,102
2019-09-15T02:36:00.000+10:00,1.06,102
2019-09-15T02:42:00.000+10:00,1.07,102
2019-09-15T02:48:00.000+10:00,1.06,102
2019-09-15T04:06:00.000+10:00,1.06,102
2019-09-15T04:12:00.000+10:00,1.05,102
2019-09-15T05:42:00.000+10:00,1.05,102
2019-09-15T05:48:00.000+10:00,1.04,102
2019-09-15T07:00:00.000+10:00,1.04,102
2019-09-15T07:06:00.000+10:00,1.03,102
2019-09-15T08:36:00.000+10:00,1.03,102
2019-09-15T08:42:00.000+10:00,1.02,102
2019-09-15T10:18:00.000+10:00,1.02,102
2019-09-15T10:24:00.000+10:00,1.01,102
2019-09-15T11:36:00.000+10:00,1.01,102
2019-09-15T11:42:00.000+10:00,1,102
2019-09-15T11:48:00.000+10:00,1.01,102
2019-09-15T13:00:00.000+10:00,1.01,102
2019-09-15T13:06:00.000+10:00,1,102
2019-09-15T13:24:00.000+10:00,1,102
2019-09-15T13:30:00.000+10:00,0.99,102
2019-09-15T15:00:00.000+10:00,0.99,102
2019-09-15T15:06:00.000+10:00,0.98,102
2019-09-15T20:36:00.000+10:00,0.98,102
2019-09-15T20:42:00.000+10:00,0.97,102
2019-09-15T20:48:00.000+10:00,0.98,102
2019-09-15T20:54:00.000+10:00,0.97,102
2019-09-15T21:00:00.000+10:00,0.98,102
2019-09-15T21:18:00.000+10:00,0.98,102
2019-09-15T21:24:00.000+10:00,0.97,102
2019-09-16T00:00:00.000+10:00,0.97,102
2019-09-16T00:18:00.000+10:00,0.97,102
2019-09-16T00:24:00.000+10:00,0.96,102
2019-09-16T02:54:00.000+10:00,0.96,102
2019-09-16T03:00:00.000+10:00,0.98,102
2019-09-16T03:36:00.000+10:00,0.98,102
2019-09-16T03:42:00.000+10:00,0.99,102
2019-09-16T04:00:00.000+10:00,0.99,102
2019-09-16T04:06:00.000+10:00,1,102
2019-09-16T04:42:00.000+10:00,1,102
2019-09-16T04:48:00.000+10:00,1.02,102
2019-09-16T04:54:00.000+10:00,1.02,102
2019-09-16T05:00:00.000+10:00,1.03,102
2019-09-16T05:06:00.000+10:00,1.03,102
2019-09-16T05:12:00.000+10:00,1.04,102
2019-09-16T05:24:00.000+10:00,1.04,102
2019-09-16T05:30:00.000+10:00,1.05,102
2019-09-16T05:42:00.000+10:00,1.05,102
2019-09-16T05:48:00.000+10:00,1.06,102
2019-09-16T05:54:00.000+10:00,1.06,102
2019-09-16T06:00:00.000+10:00,1.07,102
2019-09-16T06:12:00.000+10:00,1.07,102
2019-09-16T06:18:00.000+10:00,1.08,102
2019-09-16T06:42:00.000+10:00,1.08,102
2019-09-16T06:48:00.000+10:00,1.07,102
2019-09-16T08:42:00.000+10:00,1.07,102
2019-09-16T08:48:00.000+10:00,1.08,102
2019-09-16T09:12:00.000+10:00,1.08,102
2019-09-16T09:18:00.000+10:00,1.09,102
2019-09-16T09:36:00.000+10:00,1.09,102
2019-09-16T09:42:00.000+10:00,1.1,102
2019-09-16T09:54:00.000+10:00,1.1,102
2019-09-16T10:00:00.000+10:00,1.11,102
2019-09-16T10:06:00.000+10:00,1.11,102
2019-09-16T10:12:00.000+10:00,1.12,102
2019-09-16T10:24:00.000+10:00,1.12,102
2019-09-16T10:30:00.000+10:00,1.13,102
2019-09-16T10:36:00.000+10:00,1.14,102
2019-09-16T10:42:00.000+10:00,1.14,102
2019-09-16T10:48:00.000+10:00,1.15,102
2019-09-16T10:54:00.000+10:00,1.15,102
2019-09-16T11:00:00.000+10:00,1.16,102
2019-09-16T11:06:00.000+10:00,1.16,102
2019-09-16T11:12:00.000+10:00,1.17,102
2019-09-16T11:18:00.000+10:00,1.17,102
2019-09-16T11:24:00.000+10:00,1.18,102
2019-09-16T11:30:00.000+10:00,1.19,102
2019-09-16T11:36:00.000+10:00,1.2,102
2019-09-16T11:42:00.000+10:00,1.2,102
2019-09-16T11:48:00.000+10:00,1.21,102
2019-09-16T11:54:00.000+10:00,1.21,102
2019-09-16T12:00:00.000+10:00,1.22,102
2019-09-16T12:18:00.000+10:00,1.22,102
2019-09-16T12:24:00.000+10:00,1.24,102
2019-09-16T12:36:00.000+10:00,1.24,102
2019-09-16T12:42:00.000+10:00,1.25,102
2019-09-16T13:06:00.000+10:00,1.25,102
2019-09-16T13:12:00.000+10:00,1.26,102
2019-09-16T13:18:00.000+10:00,1.26,102
2019-09-16T13:24:00.000+10:00,1.25,102
2019-09-16T14:06:00.000+10:00,1.25,102
2019-09-16T14:12:00.000+10:00,1.24,102
2019-09-16T14:30:00.000+10:00,1.24,102
2019-09-16T14:36:00.000+10:00,1.23,102
2019-09-16T15:00:00.000+10:00,1.23,102
2019-09-16T15:06:00.000+10:00,1.22,102
2019-09-16T15:24:00.000+10:00,1.22,102
2019-09-16T15:30:00.000+10:00,1.21,102
2019-09-16T15:48:00.000+10:00,1.21,102
2019-09-16T15:54:00.000+10:00,1.2,102
2019-09-16T16:00:00.000+10:00,1.21,102
2019-09-16T16:06:00.000+10:00,1.2,102
2019-09-16T16:36:00.000+10:00,1.2,102
2019-09-16T16:42:00.000+10:00,1.19,102
2019-09-16T16:48:00.000+10:00,1.2,102
2019-09-16T16:54:00.000+10:00,1.19,102
2019-09-16T20:24:00.000+10:00,1.19,102
2019-09-16T20:30:00.000+10:00,1.2,102
2019-09-16T23:00:00.000+10:00,1.2,102
2019-09-16T23:06:00.000+10:00,1.21,102
2019-09-16T23:24:00.000+10:00,1.21,102
2019-09-16T23:30:00.000+10:00,1.22,102
2019-09-16T23:36:00.000+10:00,1.21,102
2019-09-16T23:42:00.000+10:00,1.21,102
2019-09-16T23:48:00.000+10:00,1.22,102
2019-09-17T00:00:00.000+10:00,1.22,102
2019-09-17T01:12:00.000+10:00,1.22,102
2019-09-17T01:18:00.000+10:00,1.23,102
2019-09-17T01:24:00.000+10:00,1.23,102
2019-09-17T01:30:00.000+10:00,1.22,102
2019-09-17T01:36:00.000+10:00,1.23,102
2019-09-17T02:42:00.000+10:00,1.23,102
2019-09-17T02:48:00.000+10:00,1.24,102
2019-09-17T02:54:00.000+10:00,1.23,102
2019-09-17T03:00:00.000+10:00,1.24,102
2019-09-17T04:30:00.000+10:00,1.24,102
2019-09-17T04:36:00.000+10:00,1.25,102
2019-09-17T04:42:00.000+10:00,1.24,102
2019-09-17T05:00:00.000+10:00,1.24,102
2019-09-17T05:06:00.000+10:00,1.25,102
2019-09-17T06:24:00.000+10:00,1.25,102
2019-09-17T06:30:00.000+10:00,1.26,102
2019-09-17T06:36:00.000+10:00,1.25,102
2019-09-17T06:42:00.000+10:00,1.26,102
2019-09-17T06:54:00.000+10:00,1.26,102
2019-09-17T07:00:00.000+10:00,1.25,102
2019-09-17T07:06:00.000+10:00,1.26,102
2019-09-17T11:00:00.000+10:00,1.26,102
2019-09-17T11:06:00.000+10:00,1.25,102
2019-09-17T11:12:00.000+10:00,1.26,102
2019-09-17T11:18:00.000+10:00,1.26,102
2019-09-17T11:24:00.000+10:00,1.25,102
2019-09-17T11:30:00.000+10:00,1.25,102
2019-09-17T11:36:00.000+10:00,1.26,102
2019-09-17T11:42:00.000+10:00,1.26,102
2019-09-17T11:48:00.000+10:00,1.25,102
2019-09-17T12:12:00.000+10:00,1.25,102
2019-09-17T12:18:00.000+10:00,1.26,102
2019-09-17T12:24:00.000+10:00,1.25,102
2019-09-17T13:24:00.000+10:00,1.25,102
2019-09-17T13:30:00.000+10:00,1.26,102
2019-09-17T14:18:00.000+10:00,1.26,102
2019-09-17T14:24:00.000+10:00,1.25,102
2019-09-17T15:00:00.000+10:00,1.25,102
2019-09-17T15:06:00.000+10:00,1.26,102
2019-09-17T15:12:00.000+10:00,1.25,102
2019-09-17T15:18:00.000+10:00,1.26,102
2019-09-17T16:36:00.000+10:00,1.26,102
2019-09-17T16:42:00.000+10:00,1.25,102
2019-09-17T16:48:00.000+10:00,1.26,102
2019-09-17T16:54:00.000+10:00,1.26,102
2019-09-17T17:00:00.000+10:00,1.25,102
2019-09-17T17:06:00.000+10:00,1.26,102
2019-09-17T17:12:00.000+10:00,1.25,102
2019-09-17T17:18:00.000+10:00,1.26,102
2019-09-17T18:00:00.000+10:00,1.26,102
2019-09-17T18:06:00.000+10:00,1.25,102
2019-09-17T18:12:00.000+10:00,1.25,102
2019-09-17T18:18:00.000+10:00,1.26,102
2019-09-17T23:00:00.000+10:00,1.26,102
2019-09-17T23:06:00.000+10:00,1.27,102
2019-09-18T00:00:00.000+10:00,1.27,102
2019-09-18T02:54:00.000+10:00,1.27,102
2019-09-18T03:00:00.000+10:00,1.28,102
2019-09-18T03:06:00.000+10:00,1.27,102
2019-09-18T03:12:00.000+10:00,1.28,102
2019-09-18T03:18:00.000+10:00,1.28,102
2019-09-18T03:24:00.000+10:00,1.27,102
2019-09-18T03:30:00.000+10:00,1.28,102
2019-09-18T04:12:00.000+10:00,1.28,102
2019-09-18T04:18:00.000+10:00,1.27,102
2019-09-18T04:24:00.000+10:00,1.28,102
2019-09-18T04:36:00.000+10:00,1.28,102
2019-09-18T04:42:00.000+10:00,1.27,102
2019-09-18T04:48:00.000+10:00,1.28,102
2019-09-18T07:42:00.000+10:00,1.28,102
2019-09-18T07:48:00.000+10:00,1.29,102
2019-09-18T08:00:00.000+10:00,1.29,102
2019-09-18T08:06:00.000+10:00,1.28,102
2019-09-18T08:54:00.000+10:00,1.28,102
2019-09-18T09:00:00.000+10:00,1.29,102
2019-09-18T09:06:00.000+10:00,1.29,102
2019-09-18T09:12:00.000+10:00,1.28,102
2019-09-18T09:42:00.000+10:00,1.28,102
2019-09-18T09:48:00.000+10:00,1.29,102
2019-09-18T09:54:00.000+10:00,1.28,102
2019-09-18T11:54:00.000+10:00,1.28,102
2019-09-18T12:00:00.000+10:00,1.27,102
2019-09-18T12:06:00.000+10:00,1.28,102
2019-09-18T16:42:00.000+10:00,1.28,102
2019-09-18T16:48:00.000+10:00,1.29,102
2019-09-18T16:54:00.000+10:00,1.28,102
2019-09-18T17:00:00.000+10:00,1.29,102
2019-09-18T17:06:00.000+10:00,1.28,102
2019-09-18T17:18:00.000+10:00,1.28,102
2019-09-18T17:24:00.000+10:00,1.29,102
2019-09-18T17:36:00.000+10:00,1.29,102
2019-09-18T17:42:00.000+10:00,1.28,102
2019-09-18T17:48:00.000+10:00,1.29,102
2019-09-18T17:54:00.000+10:00,1.28,102
2019-09-18T18:00:00.000+10:00,1.29,102
2019-09-18T18:06:00.000+10:00,1.28,102
2019-09-18T18:12:00.000+10:00,1.28,102
2019-09-18T18:18:00.000+10:00,1.29,102
2019-09-18T18:24:00.000+10:00,1.28,102
2019-09-18T19:06:00.000+10:00,1.28,102
2019-09-18T19:12:00.000+10:00,1.29,102
2019-09-18T19:30:00.000+10:00,1.29,102
2019-09-18T19:36:00.000+10:00,1.28,102
2019-09-18T19:42:00.000+10:00,1.29,102
2019-09-19T00:00:00.000+10:00,1.29,102
2019-09-19T00:24:00.000+10:00,1.29,102
2019-09-19T00:30:00.000+10:00,1.3,102
2019-09-19T00:36:00.000+10:00,1.29,102
2019-09-19T00:48:00.000+10:00,1.29,102
2019-09-19T00:54:00.000+10:00,1.3,102
2019-09-19T01:00:00.000+10:00,1.29,102
2019-09-19T01:24:00.000+10:00,1.29,102
2019-09-19T01:30:00.000+10:00,1.3,102
2019-09-19T01:36:00.000+10:00,1.29,102
2019-09-19T03:54:00.000+10:00,1.29,102
2019-09-19T04:00:00.000+10:00,1.28,102
2019-09-19T04:06:00.000+10:00,1.29,102
2019-09-19T06:00:00.000+10:00,1.29,102
2019-09-19T06:06:00.000+10:00,1.28,102
2019-09-19T06:12:00.000+10:00,1.28,102
2019-09-19T06:18:00.000+10:00,1.29,102
2019-09-19T06:36:00.000+10:00,1.29,102
2019-09-19T06:42:00.000+10:00,1.28,102
2019-09-19T06:48:00.000+10:00,1.28,102
2019-09-19T06:54:00.000+10:00,1.29,102
2019-09-19T07:00:00.000+10:00,1.28,102
2019-09-19T09:24:00.000+10:00,1.28,102
2019-09-19T09:30:00.000+10:00,1.27,102
2019-09-19T10:24:00.000+10:00,1.27,102
2019-09-19T10:30:00.000+10:00,1.26,102
2019-09-19T11:24:00.000+10:00,1.26,102
2019-09-19T11:30:00.000+10:00,1.25,102
2019-09-19T11:42:00.000+10:00,1.25,102
2019-09-19T11:48:00.000+10:00,1.26,102
2019-09-19T11:54:00.000+10:00,1.25,102
2019-09-19T12:00:00.000+10:00,1.26,102
2019-09-19T12:06:00.000+10:00,1.25,102
2019-09-19T12:18:00.000+10:00,1.25,102
2019-09-19T12:24:00.000+10:00,1.26,102
2019-09-19T12:30:00.000+10:00,1.26,102
2019-09-19T12:36:00.000+10:00,1.25,102
2019-09-19T13:48:00.000+10:00,1.25,102
2019-09-19T13:54:00.000+10:00,1.24,102
2019-09-19T14:00:00.000+10:00,1.24,102
2019-09-19T14:06:00.000+10:00,1.25,102
2019-09-19T14:12:00.000+10:00,1.24,102
2019-09-19T15:24:00.000+10:00,1.24,102
2019-09-19T15:30:00.000+10:00,1.23,102
2019-09-19T15:36:00.000+10:00,1.23,102
2019-09-19T15:42:00.000+10:00,1.24,102
2019-09-19T15:48:00.000+10:00,1.23,102
2019-09-19T17:12:00.000+10:00,1.23,102
2019-09-19T17:18:00.000+10:00,1.22,102
2019-09-19T18:54:00.000+10:00,1.22,102
2019-09-19T19:00:00.000+10:00,1.21,102
2019-09-19T20:06:00.000+10:00,1.21,102
2019-09-19T20:12:00.000+10:00,1.2,102
2019-09-19T20:18:00.000+10:00,1.2,102
2019-09-19T20:24:00.000+10:00,1.21,102
2019-09-19T20:30:00.000+10:00,1.2,102
2019-09-19T20:36:00.000+10:00,1.2,102
2019-09-19T20:42:00.000+10:00,1.21,102
2019-09-19T20:48:00.000+10:00,1.2,102
2019-09-19T21:30:00.000+10:00,1.2,102
2019-09-19T21:36:00.000+10:00,1.19,102
2019-09-19T21:42:00.000+10:00,1.2,102
2019-09-19T21:48:00.000+10:00,1.19,102
2019-09-19T23:00:00.000+10:00,1.19,102
2019-09-19T23:06:00.000+10:00,1.18,102
2019-09-19T23:18:00.000+10:00,1.18,102
2019-09-19T23:24:00.000+10:00,1.19,102
2019-09-19T23:30:00.000+10:00,1.18,102
2019-09-20T00:00:00.000+10:00,1.18,102
2019-09-20T00:12:00.000+10:00,1.18,102
2019-09-20T00:18:00.000+10:00,1.17,102
